symbol,timestamp,side,x,g,mid,liquidity_top3
CRWV,2025-04-03 13:30:01.100369864+00:00,sell,500,0.0492800000000002,55.230000000000004,627
CRWV,2025-04-03 13:30:01.100470703+00:00,buy,6,0.0,55.144999999999996,533
CRWV,2025-04-03 13:30:01.100470703+00:00,buy,141,0.16276595744681013,55.144999999999996,533
CRWV,2025-04-03 13:30:01.100470703+00:00,buy,151,0.015231788079470463,55.144999999999996,533
CRWV,2025-04-03 13:30:01.100470703+00:00,buy,251,0.09561752988047888,55.144999999999996,533
CRWV,2025-04-03 13:30:01.100470703+00:00,buy,351,0.07692307692307782,55.144999999999996,533
CRWV,2025-04-03 13:30:01.100470703+00:00,buy,401,0.0872817955112223,55.144999999999996,533
CRWV,2025-04-03 13:30:01.100470703+00:00,buy,500,0.1524600000000006,55.144999999999996,533
CRWV,2025-04-03 13:30:01.100470703+00:00,sell,102,0.0,55.144999999999996,533
CRWV,2025-04-03 13:30:01.100470703+00:00,sell,302,0.019867549668874926,55.144999999999996,533
CRWV,2025-04-03 13:30:01.100470703+00:00,sell,382,0.012565445026178486,55.144999999999996,533
CRWV,2025-04-03 13:30:01.100470703+00:00,sell,402,0.003980099502487831,55.144999999999996,533
CRWV,2025-04-03 13:30:01.100470703+00:00,sell,412,0.00631067961165061,55.144999999999996,533
CRWV,2025-04-03 13:30:01.100470703+00:00,sell,500,0.0492800000000002,55.144999999999996,533
CRWV,2025-04-03 13:30:01.100775604+00:00,buy,6,0.0,55.144999999999996,533
CRWV,2025-04-03 13:30:01.100775604+00:00,buy,141,0.16276595744681013,55.144999999999996,533
CRWV,2025-04-03 13:30:01.100775604+00:00,buy,151,0.015231788079470463,55.144999999999996,533
CRWV,2025-04-03 13:30:01.100775604+00:00,buy,251,0.09561752988047888,55.144999999999996,533
CRWV,2025-04-03 13:30:01.100775604+00:00,buy,351,0.07692307692307782,55.144999999999996,533
CRWV,2025-04-03 13:30:01.100775604+00:00,buy,401,0.0872817955112223,55.144999999999996,533
CRWV,2025-04-03 13:30:01.100775604+00:00,buy,500,0.1524600000000006,55.144999999999996,533
CRWV,2025-04-03 13:30:01.100775604+00:00,sell,102,0.0,55.144999999999996,533
CRWV,2025-04-03 13:30:01.100775604+00:00,sell,302,0.019867549668874926,55.144999999999996,533
CRWV,2025-04-03 13:30:01.100775604+00:00,sell,382,0.012565445026178486,55.144999999999996,533
CRWV,2025-04-03 13:30:01.100775604+00:00,sell,402,0.003980099502487831,55.144999999999996,533
CRWV,2025-04-03 13:30:01.100775604+00:00,sell,412,0.00631067961165061,55.144999999999996,533
CRWV,2025-04-03 13:30:01.100775604+00:00,sell,500,0.0492800000000002,55.144999999999996,533
CRWV,2025-04-03 13:30:01.100932177+00:00,buy,6,0.0,55.144999999999996,533
CRWV,2025-04-03 13:30:01.100932177+00:00,buy,141,0.16276595744681013,55.144999999999996,533
CRWV,2025-04-03 13:30:01.100932177+00:00,buy,151,0.015231788079470463,55.144999999999996,533
CRWV,2025-04-03 13:30:01.100932177+00:00,buy,251,0.09561752988047888,55.144999999999996,533
CRWV,2025-04-03 13:30:01.100932177+00:00,buy,351,0.07692307692307782,55.144999999999996,533
CRWV,2025-04-03 13:30:01.100932177+00:00,buy,401,0.0872817955112223,55.144999999999996,533
CRWV,2025-04-03 13:30:01.100932177+00:00,buy,500,0.1524600000000006,55.144999999999996,533
CRWV,2025-04-03 13:30:01.100932177+00:00,sell,102,0.0,55.144999999999996,533
CRWV,2025-04-03 13:30:01.100932177+00:00,sell,302,0.019867549668874926,55.144999999999996,533
CRWV,2025-04-03 13:30:01.100932177+00:00,sell,382,0.012565445026178486,55.144999999999996,533
CRWV,2025-04-03 13:30:01.100932177+00:00,sell,402,0.003980099502487831,55.144999999999996,533
CRWV,2025-04-03 13:30:01.100932177+00:00,sell,412,0.00631067961165061,55.144999999999996,533
CRWV,2025-04-03 13:30:01.100932177+00:00,sell,500,0.0492800000000002,55.144999999999996,533
CRWV,2025-04-03 13:30:01.100932177+00:00,buy,135,0.0,55.230000000000004,627
CRWV,2025-04-03 13:30:01.100932177+00:00,buy,145,0.004137931034482916,55.230000000000004,627
CRWV,2025-04-03 13:30:01.100932177+00:00,buy,245,0.02857142857142869,55.230000000000004,627
CRWV,2025-04-03 13:30:01.100932177+00:00,buy,345,0.028985507246377225,55.230000000000004,627
CRWV,2025-04-03 13:30:01.100932177+00:00,buy,395,0.06708860759493686,55.230000000000004,627
CRWV,2025-04-03 13:30:01.100932177+00:00,buy,500,0.1260000000000003,55.230000000000004,627
CRWV,2025-04-03 13:30:01.100932177+00:00,sell,102,0.0,55.230000000000004,627
CRWV,2025-04-03 13:30:01.100932177+00:00,sell,302,0.019867549668874926,55.230000000000004,627
CRWV,2025-04-03 13:30:01.100932177+00:00,sell,382,0.012565445026178486,55.230000000000004,627
CRWV,2025-04-03 13:30:01.100932177+00:00,sell,402,0.003980099502487831,55.230000000000004,627
CRWV,2025-04-03 13:30:01.100932177+00:00,sell,412,0.00631067961165061,55.230000000000004,627
CRWV,2025-04-03 13:30:01.100932177+00:00,sell,500,0.0492800000000002,55.230000000000004,627
CRWV,2025-04-03 13:30:01.100962096+00:00,buy,135,0.0,55.230000000000004,633
CRWV,2025-04-03 13:30:01.100962096+00:00,buy,145,0.004137931034482916,55.230000000000004,633
CRWV,2025-04-03 13:30:01.100962096+00:00,buy,245,0.02857142857142869,55.230000000000004,633
CRWV,2025-04-03 13:30:01.100962096+00:00,buy,345,0.028985507246377225,55.230000000000004,633
CRWV,2025-04-03 13:30:01.100962096+00:00,buy,395,0.06708860759493686,55.230000000000004,633
CRWV,2025-04-03 13:30:01.100962096+00:00,buy,500,0.1260000000000003,55.230000000000004,633
CRWV,2025-04-03 13:30:01.100962096+00:00,sell,108,0.0,55.230000000000004,633
CRWV,2025-04-03 13:30:01.100962096+00:00,sell,308,0.01948051948052022,55.230000000000004,633
CRWV,2025-04-03 13:30:01.100962096+00:00,sell,388,0.012371134020619026,55.230000000000004,633
CRWV,2025-04-03 13:30:01.100962096+00:00,sell,408,0.003921568627451245,55.230000000000004,633
CRWV,2025-04-03 13:30:01.100962096+00:00,sell,418,0.006220095693780027,55.230000000000004,633
CRWV,2025-04-03 13:30:01.100962096+00:00,sell,500,0.04592000000000019,55.230000000000004,633
CRWV,2025-04-03 13:30:01.102355623+00:00,buy,135,0.0,55.230000000000004,633
CRWV,2025-04-03 13:30:01.102355623+00:00,buy,145,0.004137931034482916,55.230000000000004,633
CRWV,2025-04-03 13:30:01.102355623+00:00,buy,245,0.02857142857142869,55.230000000000004,633
CRWV,2025-04-03 13:30:01.102355623+00:00,buy,345,0.028985507246377225,55.230000000000004,633
CRWV,2025-04-03 13:30:01.102355623+00:00,buy,395,0.06708860759493686,55.230000000000004,633
CRWV,2025-04-03 13:30:01.102355623+00:00,buy,500,0.1260000000000003,55.230000000000004,633
CRWV,2025-04-03 13:30:01.102355623+00:00,sell,108,0.0,55.230000000000004,633
CRWV,2025-04-03 13:30:01.102355623+00:00,sell,308,0.01948051948052022,55.230000000000004,633
CRWV,2025-04-03 13:30:01.102355623+00:00,sell,388,0.012371134020619026,55.230000000000004,633
CRWV,2025-04-03 13:30:01.102355623+00:00,sell,408,0.003921568627451245,55.230000000000004,633
CRWV,2025-04-03 13:30:01.102355623+00:00,sell,418,0.006220095693780027,55.230000000000004,633
CRWV,2025-04-03 13:30:01.102355623+00:00,sell,500,0.04592000000000019,55.230000000000004,633
CRWV,2025-04-03 13:30:01.102355623+00:00,buy,135,0.0,55.230000000000004,623
CRWV,2025-04-03 13:30:01.102355623+00:00,buy,145,0.004137931034482916,55.230000000000004,623
CRWV,2025-04-03 13:30:01.102355623+00:00,buy,245,0.02857142857142869,55.230000000000004,623
CRWV,2025-04-03 13:30:01.102355623+00:00,buy,345,0.028985507246377225,55.230000000000004,623
CRWV,2025-04-03 13:30:01.102355623+00:00,buy,395,0.06708860759493686,55.230000000000004,623
CRWV,2025-04-03 13:30:01.102355623+00:00,buy,500,0.1260000000000003,55.230000000000004,623
CRWV,2025-04-03 13:30:01.102355623+00:00,sell,98,0.0,55.230000000000004,623
CRWV,2025-04-03 13:30:01.102355623+00:00,sell,298,0.020134228187920225,55.230000000000004,623
CRWV,2025-04-03 13:30:01.102355623+00:00,sell,378,0.012698412698413179,55.230000000000004,623
CRWV,2025-04-03 13:30:01.102355623+00:00,sell,398,0.004020100502512834,55.230000000000004,623
CRWV,2025-04-03 13:30:01.102355623+00:00,sell,408,0.006372549019607969,55.230000000000004,623
CRWV,2025-04-03 13:30:01.102355623+00:00,sell,500,0.05152000000000021,55.230000000000004,623
CRWV,2025-04-03 13:30:01.102466664+00:00,buy,135,0.0,55.230000000000004,623
CRWV,2025-04-03 13:30:01.102466664+00:00,buy,145,0.004137931034482916,55.230000000000004,623
CRWV,2025-04-03 13:30:01.102466664+00:00,buy,245,0.02857142857142869,55.230000000000004,623
CRWV,2025-04-03 13:30:01.102466664+00:00,buy,345,0.028985507246377225,55.230000000000004,623
CRWV,2025-04-03 13:30:01.102466664+00:00,buy,395,0.06708860759493686,55.230000000000004,623
CRWV,2025-04-03 13:30:01.102466664+00:00,buy,500,0.1260000000000003,55.230000000000004,623
CRWV,2025-04-03 13:30:01.102466664+00:00,sell,98,0.0,55.230000000000004,623
CRWV,2025-04-03 13:30:01.102466664+00:00,sell,298,0.020134228187920225,55.230000000000004,623
CRWV,2025-04-03 13:30:01.102466664+00:00,sell,378,0.012698412698413179,55.230000000000004,623
CRWV,2025-04-03 13:30:01.102466664+00:00,sell,398,0.004020100502512834,55.230000000000004,623
CRWV,2025-04-03 13:30:01.102466664+00:00,sell,408,0.006372549019607969,55.230000000000004,623
CRWV,2025-04-03 13:30:01.102466664+00:00,sell,500,0.05152000000000021,55.230000000000004,623
CRWV,2025-04-03 13:30:01.102466664+00:00,buy,135,0.0,55.230000000000004,613
CRWV,2025-04-03 13:30:01.102466664+00:00,buy,145,0.004137931034482916,55.230000000000004,613
CRWV,2025-04-03 13:30:01.102466664+00:00,buy,245,0.02857142857142869,55.230000000000004,613
CRWV,2025-04-03 13:30:01.102466664+00:00,buy,345,0.028985507246377225,55.230000000000004,613
CRWV,2025-04-03 13:30:01.102466664+00:00,buy,395,0.06708860759493686,55.230000000000004,613
CRWV,2025-04-03 13:30:01.102466664+00:00,buy,500,0.1260000000000003,55.230000000000004,613
CRWV,2025-04-03 13:30:01.102466664+00:00,sell,88,0.0,55.230000000000004,613
CRWV,2025-04-03 13:30:01.102466664+00:00,sell,288,0.020833333333334123,55.230000000000004,613
CRWV,2025-04-03 13:30:01.102466664+00:00,sell,368,0.013043478260870059,55.230000000000004,613
CRWV,2025-04-03 13:30:01.102466664+00:00,sell,388,0.004123711340206464,55.230000000000004,613
CRWV,2025-04-03 13:30:01.102466664+00:00,sell,398,0.006532663316583043,55.230000000000004,613
CRWV,2025-04-03 13:30:01.102466664+00:00,sell,498,0.0562248995983938,55.230000000000004,613
CRWV,2025-04-03 13:30:01.102466664+00:00,sell,499,0.000801603206412837,55.230000000000004,613
CRWV,2025-04-03 13:30:01.102466664+00:00,sell,500,0.0009800000000000039,55.230000000000004,613
CRWV,2025-04-03 13:30:01.102478469+00:00,buy,135,0.0,55.235,607
CRWV,2025-04-03 13:30:01.102478469+00:00,buy,145,0.004137931034482916,55.235,607
CRWV,2025-04-03 13:30:01.102478469+00:00,buy,245,0.02857142857142869,55.235,607
CRWV,2025-04-03 13:30:01.102478469+00:00,buy,345,0.028985507246377225,55.235,607
CRWV,2025-04-03 13:30:01.102478469+00:00,buy,395,0.06708860759493686,55.235,607
CRWV,2025-04-03 13:30:01.102478469+00:00,buy,500,0.1260000000000003,55.235,607
CRWV,2025-04-03 13:30:01.102478469+00:00,sell,74,0.0,55.235,607
CRWV,2025-04-03 13:30:01.102478469+00:00,sell,162,0.005432098765431018,55.235,607
CRWV,2025-04-03 13:30:01.102478469+00:00,sell,362,0.022099447513811682,55.235,607
CRWV,2025-04-03 13:30:01.102478469+00:00,sell,442,0.012669683257918604,55.235,607
CRWV,2025-04-03 13:30:01.102478469+00:00,sell,462,0.0038961038961040436,55.235,607
CRWV,2025-04-03 13:30:01.102478469+00:00,sell,472,0.005720338983050913,55.235,607
CRWV,2025-04-03 13:30:01.102478469+00:00,sell,500,0.016239999999999952,55.235,607
CRWV,2025-04-03 13:30:01.102533649+00:00,buy,135,0.0,55.235,607
CRWV,2025-04-03 13:30:01.102533649+00:00,buy,145,0.004137931034482916,55.235,607
CRWV,2025-04-03 13:30:01.102533649+00:00,buy,245,0.02857142857142869,55.235,607
CRWV,2025-04-03 13:30:01.102533649+00:00,buy,345,0.028985507246377225,55.235,607
CRWV,2025-04-03 13:30:01.102533649+00:00,buy,395,0.06708860759493686,55.235,607
CRWV,2025-04-03 13:30:01.102533649+00:00,buy,500,0.1260000000000003,55.235,607
CRWV,2025-04-03 13:30:01.102533649+00:00,sell,80,0.0,55.235,607
CRWV,2025-04-03 13:30:01.102533649+00:00,sell,162,0.005061728395060722,55.235,607
CRWV,2025-04-03 13:30:01.102533649+00:00,sell,362,0.022099447513811682,55.235,607
CRWV,2025-04-03 13:30:01.102533649+00:00,sell,442,0.012669683257918604,55.235,607
CRWV,2025-04-03 13:30:01.102533649+00:00,sell,462,0.0038961038961040436,55.235,607
CRWV,2025-04-03 13:30:01.102533649+00:00,sell,472,0.005720338983050913,55.235,607
CRWV,2025-04-03 13:30:01.102533649+00:00,sell,500,0.016239999999999952,55.235,607
CRWV,2025-04-03 13:30:01.102577705+00:00,buy,135,0.0,55.235,607
CRWV,2025-04-03 13:30:01.102577705+00:00,buy,145,0.004137931034482916,55.235,607
CRWV,2025-04-03 13:30:01.102577705+00:00,buy,245,0.02857142857142869,55.235,607
CRWV,2025-04-03 13:30:01.102577705+00:00,buy,345,0.028985507246377225,55.235,607
CRWV,2025-04-03 13:30:01.102577705+00:00,buy,395,0.06708860759493686,55.235,607
CRWV,2025-04-03 13:30:01.102577705+00:00,buy,500,0.1260000000000003,55.235,607
CRWV,2025-04-03 13:30:01.102577705+00:00,sell,80,0.0,55.235,607
CRWV,2025-04-03 13:30:01.102577705+00:00,sell,162,0.005061728395060722,55.235,607
CRWV,2025-04-03 13:30:01.102577705+00:00,sell,362,0.022099447513811682,55.235,607
CRWV,2025-04-03 13:30:01.102577705+00:00,sell,442,0.012669683257918604,55.235,607
CRWV,2025-04-03 13:30:01.102577705+00:00,sell,462,0.0038961038961040436,55.235,607
CRWV,2025-04-03 13:30:01.102577705+00:00,sell,472,0.005720338983050913,55.235,607
CRWV,2025-04-03 13:30:01.102577705+00:00,sell,500,0.016239999999999952,55.235,607
CRWV,2025-04-03 13:30:01.102577705+00:00,buy,135,0.0,55.235,605
CRWV,2025-04-03 13:30:01.102577705+00:00,buy,145,0.004137931034482916,55.235,605
CRWV,2025-04-03 13:30:01.102577705+00:00,buy,245,0.02857142857142869,55.235,605
CRWV,2025-04-03 13:30:01.102577705+00:00,buy,345,0.028985507246377225,55.235,605
CRWV,2025-04-03 13:30:01.102577705+00:00,buy,395,0.06708860759493686,55.235,605
CRWV,2025-04-03 13:30:01.102577705+00:00,buy,500,0.1260000000000003,55.235,605
CRWV,2025-04-03 13:30:01.102577705+00:00,sell,78,0.0,55.235,605
CRWV,2025-04-03 13:30:01.102577705+00:00,sell,160,0.00512499999999898,55.235,605
CRWV,2025-04-03 13:30:01.102577705+00:00,sell,360,0.022222222222221748,55.235,605
CRWV,2025-04-03 13:30:01.102577705+00:00,sell,440,0.01272727272727278,55.235,605
CRWV,2025-04-03 13:30:01.102577705+00:00,sell,460,0.003913043478261018,55.235,605
CRWV,2025-04-03 13:30:01.102577705+00:00,sell,470,0.005744680851063897,55.235,605
CRWV,2025-04-03 13:30:01.102577705+00:00,sell,500,0.01739999999999995,55.235,605
CRWV,2025-04-03 13:30:01.102593639+00:00,buy,135,0.0,55.235,605
CRWV,2025-04-03 13:30:01.102593639+00:00,buy,145,0.004137931034482916,55.235,605
CRWV,2025-04-03 13:30:01.102593639+00:00,buy,245,0.02857142857142869,55.235,605
CRWV,2025-04-03 13:30:01.102593639+00:00,buy,345,0.028985507246377225,55.235,605
CRWV,2025-04-03 13:30:01.102593639+00:00,buy,395,0.06708860759493686,55.235,605
CRWV,2025-04-03 13:30:01.102593639+00:00,buy,500,0.1260000000000003,55.235,605
CRWV,2025-04-03 13:30:01.102593639+00:00,sell,78,0.0,55.235,605
CRWV,2025-04-03 13:30:01.102593639+00:00,sell,160,0.00512499999999898,55.235,605
CRWV,2025-04-03 13:30:01.102593639+00:00,sell,360,0.022222222222221748,55.235,605
CRWV,2025-04-03 13:30:01.102593639+00:00,sell,440,0.01272727272727278,55.235,605
CRWV,2025-04-03 13:30:01.102593639+00:00,sell,460,0.003913043478261018,55.235,605
CRWV,2025-04-03 13:30:01.102593639+00:00,sell,470,0.005744680851063897,55.235,605
CRWV,2025-04-03 13:30:01.102593639+00:00,sell,500,0.01739999999999995,55.235,605
CRWV,2025-04-03 13:30:01.102593639+00:00,buy,135,0.0,55.235,533
CRWV,2025-04-03 13:30:01.102593639+00:00,buy,145,0.004137931034482916,55.235,533
CRWV,2025-04-03 13:30:01.102593639+00:00,buy,245,0.02857142857142869,55.235,533
CRWV,2025-04-03 13:30:01.102593639+00:00,buy,345,0.028985507246377225,55.235,533
CRWV,2025-04-03 13:30:01.102593639+00:00,buy,395,0.06708860759493686,55.235,533
CRWV,2025-04-03 13:30:01.102593639+00:00,buy,500,0.1260000000000003,55.235,533
CRWV,2025-04-03 13:30:01.102593639+00:00,sell,6,0.0,55.235,533
CRWV,2025-04-03 13:30:01.102593639+00:00,sell,88,0.009318181818179965,55.235,533
CRWV,2025-04-03 13:30:01.102593639+00:00,sell,288,0.027777777777777186,55.235,533
CRWV,2025-04-03 13:30:01.102593639+00:00,sell,368,0.015217391304347887,55.235,533
CRWV,2025-04-03 13:30:01.102593639+00:00,sell,388,0.004639175257732135,55.235,533
CRWV,2025-04-03 13:30:01.102593639+00:00,sell,398,0.006783919597990028,55.235,533
CRWV,2025-04-03 13:30:01.102593639+00:00,sell,498,0.05823293172690746,55.235,533
CRWV,2025-04-03 13:30:01.102593639+00:00,sell,499,0.0008216432865731537,55.235,533
CRWV,2025-04-03 13:30:01.102593639+00:00,sell,500,0.001,55.235,533
CRWV,2025-04-03 13:30:01.102593639+00:00,buy,135,0.0,55.230000000000004,607
CRWV,2025-04-03 13:30:01.102593639+00:00,buy,145,0.004137931034482916,55.230000000000004,607
CRWV,2025-04-03 13:30:01.102593639+00:00,buy,245,0.02857142857142869,55.230000000000004,607
CRWV,2025-04-03 13:30:01.102593639+00:00,buy,345,0.028985507246377225,55.230000000000004,607
CRWV,2025-04-03 13:30:01.102593639+00:00,buy,395,0.06708860759493686,55.230000000000004,607
CRWV,2025-04-03 13:30:01.102593639+00:00,buy,500,0.1260000000000003,55.230000000000004,607
CRWV,2025-04-03 13:30:01.102593639+00:00,sell,82,0.0,55.230000000000004,607
CRWV,2025-04-03 13:30:01.102593639+00:00,sell,282,0.02127659574468166,55.230000000000004,607
CRWV,2025-04-03 13:30:01.102593639+00:00,sell,362,0.013259668508287796,55.230000000000004,607
CRWV,2025-04-03 13:30:01.102593639+00:00,sell,382,0.0041884816753929525,55.230000000000004,607
CRWV,2025-04-03 13:30:01.102593639+00:00,sell,392,0.0066326530612246205,55.230000000000004,607
CRWV,2025-04-03 13:30:01.102593639+00:00,sell,492,0.05691056910569129,55.230000000000004,607
CRWV,2025-04-03 13:30:01.102593639+00:00,sell,493,0.0008113590263691798,55.230000000000004,607
CRWV,2025-04-03 13:30:01.102593639+00:00,sell,500,0.0068600000000000275,55.230000000000004,607
CRWV,2025-04-03 13:30:01.102593639+00:00,buy,135,0.0,55.230000000000004,585
CRWV,2025-04-03 13:30:01.102593639+00:00,buy,145,0.004137931034482916,55.230000000000004,585
CRWV,2025-04-03 13:30:01.102593639+00:00,buy,245,0.02857142857142869,55.230000000000004,585
CRWV,2025-04-03 13:30:01.102593639+00:00,buy,345,0.028985507246377225,55.230000000000004,585
CRWV,2025-04-03 13:30:01.102593639+00:00,buy,395,0.06708860759493686,55.230000000000004,585
CRWV,2025-04-03 13:30:01.102593639+00:00,buy,500,0.1260000000000003,55.230000000000004,585
CRWV,2025-04-03 13:30:01.102593639+00:00,sell,60,0.0,55.230000000000004,585
CRWV,2025-04-03 13:30:01.102593639+00:00,sell,260,0.023076923076923953,55.230000000000004,585
CRWV,2025-04-03 13:30:01.102593639+00:00,sell,340,0.014117647058824064,55.230000000000004,585
CRWV,2025-04-03 13:30:01.102593639+00:00,sell,360,0.0044444444444447445,55.230000000000004,585
CRWV,2025-04-03 13:30:01.102593639+00:00,sell,370,0.007027027027027165,55.230000000000004,585
CRWV,2025-04-03 13:30:01.102593639+00:00,sell,470,0.05957446808510662,55.230000000000004,585
CRWV,2025-04-03 13:30:01.102593639+00:00,sell,471,0.0008492569002123263,55.230000000000004,585
CRWV,2025-04-03 13:30:01.102593639+00:00,sell,500,0.028420000000000115,55.230000000000004,585
CRWV,2025-04-03 13:30:01.102623617+00:00,buy,74,0.0,55.225,559
CRWV,2025-04-03 13:30:01.102623617+00:00,buy,209,0.0064593301435393845,55.225,559
CRWV,2025-04-03 13:30:01.102623617+00:00,buy,219,0.0031963470319634835,55.225,559
CRWV,2025-04-03 13:30:01.102623617+00:00,buy,319,0.025078369905955578,55.225,559
CRWV,2025-04-03 13:30:01.102623617+00:00,buy,419,0.02625298329355595,55.225,559
CRWV,2025-04-03 13:30:01.102623617+00:00,buy,469,0.057569296375266435,55.225,559
CRWV,2025-04-03 13:30:01.102623617+00:00,buy,500,0.037819999999999965,55.225,559
CRWV,2025-04-03 13:30:01.102623617+00:00,sell,60,0.0,55.225,559
CRWV,2025-04-03 13:30:01.102623617+00:00,sell,260,0.023076923076923953,55.225,559
CRWV,2025-04-03 13:30:01.102623617+00:00,sell,340,0.014117647058824064,55.225,559
CRWV,2025-04-03 13:30:01.102623617+00:00,sell,360,0.0044444444444447445,55.225,559
CRWV,2025-04-03 13:30:01.102623617+00:00,sell,370,0.007027027027027165,55.225,559
CRWV,2025-04-03 13:30:01.102623617+00:00,sell,470,0.05957446808510662,55.225,559
CRWV,2025-04-03 13:30:01.102623617+00:00,sell,471,0.0008492569002123263,55.225,559
CRWV,2025-04-03 13:30:01.102623617+00:00,sell,500,0.028420000000000115,55.225,559
CRWV,2025-04-03 13:30:01.102814445+00:00,buy,62,0.0,55.150000000000006,611
CRWV,2025-04-03 13:30:01.102814445+00:00,buy,136,0.08161764705882275,55.150000000000006,611
CRWV,2025-04-03 13:30:01.102814445+00:00,buy,271,0.07970479704796878,55.150000000000006,611
CRWV,2025-04-03 13:30:01.102814445+00:00,buy,281,0.007829181494661882,55.150000000000006,611
CRWV,2025-04-03 13:30:01.102814445+00:00,buy,381,0.06036745406824065,55.150000000000006,611
CRWV,2025-04-03 13:30:01.102814445+00:00,buy,481,0.05405405405405364,55.150000000000006,611
CRWV,2025-04-03 13:30:01.102814445+00:00,buy,500,0.026219999999999914,55.150000000000006,611
CRWV,2025-04-03 13:30:01.102814445+00:00,sell,60,0.0,55.150000000000006,611
CRWV,2025-04-03 13:30:01.102814445+00:00,sell,260,0.023076923076923953,55.150000000000006,611
CRWV,2025-04-03 13:30:01.102814445+00:00,sell,340,0.014117647058824064,55.150000000000006,611
CRWV,2025-04-03 13:30:01.102814445+00:00,sell,360,0.0044444444444447445,55.150000000000006,611
CRWV,2025-04-03 13:30:01.102814445+00:00,sell,370,0.007027027027027165,55.150000000000006,611
CRWV,2025-04-03 13:30:01.102814445+00:00,sell,470,0.05957446808510662,55.150000000000006,611
CRWV,2025-04-03 13:30:01.102814445+00:00,sell,471,0.0008492569002123263,55.150000000000006,611
CRWV,2025-04-03 13:30:01.102814445+00:00,sell,500,0.028420000000000115,55.150000000000006,611
CRWV,2025-04-03 13:30:01.102827479+00:00,buy,62,0.0,55.150000000000006,538
CRWV,2025-04-03 13:30:01.102827479+00:00,buy,124,0.05000000000000071,55.150000000000006,538
CRWV,2025-04-03 13:30:01.102827479+00:00,buy,198,0.056060606060605526,55.150000000000006,538
CRWV,2025-04-03 13:30:01.102827479+00:00,buy,333,0.06486486486486348,55.150000000000006,538
CRWV,2025-04-03 13:30:01.102827479+00:00,buy,343,0.006413994169096176,55.150000000000006,538
CRWV,2025-04-03 13:30:01.102827479+00:00,buy,443,0.05191873589164715,55.150000000000006,538
CRWV,2025-04-03 13:30:01.102827479+00:00,buy,500,0.029639999999999774,55.150000000000006,538
CRWV,2025-04-03 13:30:01.102827479+00:00,sell,60,0.0,55.150000000000006,538
CRWV,2025-04-03 13:30:01.102827479+00:00,sell,260,0.023076923076923953,55.150000000000006,538
CRWV,2025-04-03 13:30:01.102827479+00:00,sell,340,0.014117647058824064,55.150000000000006,538
CRWV,2025-04-03 13:30:01.102827479+00:00,sell,360,0.0044444444444447445,55.150000000000006,538
CRWV,2025-04-03 13:30:01.102827479+00:00,sell,370,0.007027027027027165,55.150000000000006,538
CRWV,2025-04-03 13:30:01.102827479+00:00,sell,470,0.05957446808510662,55.150000000000006,538
CRWV,2025-04-03 13:30:01.102827479+00:00,sell,471,0.0008492569002123263,55.150000000000006,538
CRWV,2025-04-03 13:30:01.102827479+00:00,sell,500,0.028420000000000115,55.150000000000006,538
CRWV,2025-04-03 13:30:01.102841999+00:00,buy,62,0.0,55.150000000000006,638
CRWV,2025-04-03 13:30:01.102841999+00:00,buy,124,0.05000000000000071,55.150000000000006,638
CRWV,2025-04-03 13:30:01.102841999+00:00,buy,298,0.08758389261744884,55.150000000000006,638
CRWV,2025-04-03 13:30:01.102841999+00:00,buy,433,0.04988452655889039,55.150000000000006,638
CRWV,2025-04-03 13:30:01.102841999+00:00,buy,443,0.004966139954853247,55.150000000000006,638
CRWV,2025-04-03 13:30:01.102841999+00:00,buy,500,0.026219999999999643,55.150000000000006,638
CRWV,2025-04-03 13:30:01.102841999+00:00,sell,60,0.0,55.150000000000006,638
CRWV,2025-04-03 13:30:01.102841999+00:00,sell,260,0.023076923076923953,55.150000000000006,638
CRWV,2025-04-03 13:30:01.102841999+00:00,sell,340,0.014117647058824064,55.150000000000006,638
CRWV,2025-04-03 13:30:01.102841999+00:00,sell,360,0.0044444444444447445,55.150000000000006,638
CRWV,2025-04-03 13:30:01.102841999+00:00,sell,370,0.007027027027027165,55.150000000000006,638
CRWV,2025-04-03 13:30:01.102841999+00:00,sell,470,0.05957446808510662,55.150000000000006,638
CRWV,2025-04-03 13:30:01.102841999+00:00,sell,471,0.0008492569002123263,55.150000000000006,638
CRWV,2025-04-03 13:30:01.102841999+00:00,sell,500,0.028420000000000115,55.150000000000006,638
CRWV,2025-04-03 13:30:01.103638446+00:00,buy,62,0.0,55.150000000000006,711
CRWV,2025-04-03 13:30:01.103638446+00:00,buy,236,0.110593220338982,55.150000000000006,711
CRWV,2025-04-03 13:30:01.103638446+00:00,buy,371,0.058221024258758865,55.150000000000006,711
CRWV,2025-04-03 13:30:01.103638446+00:00,buy,381,0.0057742782152230675,55.150000000000006,711
CRWV,2025-04-03 13:30:01.103638446+00:00,buy,481,0.04781704781704717,55.150000000000006,711
CRWV,2025-04-03 13:30:01.103638446+00:00,buy,500,0.009879999999999924,55.150000000000006,711
CRWV,2025-04-03 13:30:01.103638446+00:00,sell,60,0.0,55.150000000000006,711
CRWV,2025-04-03 13:30:01.103638446+00:00,sell,260,0.023076923076923953,55.150000000000006,711
CRWV,2025-04-03 13:30:01.103638446+00:00,sell,340,0.014117647058824064,55.150000000000006,711
CRWV,2025-04-03 13:30:01.103638446+00:00,sell,360,0.0044444444444447445,55.150000000000006,711
